normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00002.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00342.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00343.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00344.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00345.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00346.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00347.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00348.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00349.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00350.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00351.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00352.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00353.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00354.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00355.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00356.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00357.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00358.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00359.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00360.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00361.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00362.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00363.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00364.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00365.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00366.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00367.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00368.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00369.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00370.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00371.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00372.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00373.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00374.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00375.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00376.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00377.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00378.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00379.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00380.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00381.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00382.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00383.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00384.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00385.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00386.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00387.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00388.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00389.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00390.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00391.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00392.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00393.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00394.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00395.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00396.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00397.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00398.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00399.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00400.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00401.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00402.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00403.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00404.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00405.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00406.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00407.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00408.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00409.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00410.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00411.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00412.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00413.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00414.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00415.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00416.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00417.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00418.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00419.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00420.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00421.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00422.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00423.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00424.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00425.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00426.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00427.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00428.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00429.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00430.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00431.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00432.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00433.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00434.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00435.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00436.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00437.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00438.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00439.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00440.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00441.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00442.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00443.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00444.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00445.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00446.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00447.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00448.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00449.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00450.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00451.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00452.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00453.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00454.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00455.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00456.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00457.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00458.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00459.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00460.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00461.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00462.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00463.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00464.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00465.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00466.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00467.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00468.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00469.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00470.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00471.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00472.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00473.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00474.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00475.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00476.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00477.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00478.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00479.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00480.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00481.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00482.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00483.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00484.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00485.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00486.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00487.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00488.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00489.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00490.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00491.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00492.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00493.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00494.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00495.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00496.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00497.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00498.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00499.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00500.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00501.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00502.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00503.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00504.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00505.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00506.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00507.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00508.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00509.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00510.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00511.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00512.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00513.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00514.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00515.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00516.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00517.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00518.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00519.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00520.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00521.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00522.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00523.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00524.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00525.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00526.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00527.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00528.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00529.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00530.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00531.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00532.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00533.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00534.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00535.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00536.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00537.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00538.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00539.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00540.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00541.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00542.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00543.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00544.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00545.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00546.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00547.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00548.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00549.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00550.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00551.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00552.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00553.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00554.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00555.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00556.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00557.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00558.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00559.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00560.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00561.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00562.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00563.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00564.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00565.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00566.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00567.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00568.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00569.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00570.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00571.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00572.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00573.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00574.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00575.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00576.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00577.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00578.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00579.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00580.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00581.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00582.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00583.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00584.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00585.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00586.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00587.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00588.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00589.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00590.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00591.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00592.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00593.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00594.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00595.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00596.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00597.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00598.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00599.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00600.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00601.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00602.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00603.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00604.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00605.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00606.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00607.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00608.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00609.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00610.png
